Timestamp,PM25,PM10,NO2,SO2,CO,Ozone,NH3,RH,WS,WD,City,AQI,AQI_Category,Month,Year
2023-07-30,17.302083333333332,117.53125,19.715625,5.785069444444445,1.3847916666666666,15.183229166666663,20.46423611111111,67.875,1.9979166666666668,255.20833333333331,Bengaluru,112.570625,Moderate,7,2023
2023-07-31,17.506944444444446,116.49305555555556,20.01159420289855,5.094097222222222,1.3640277777777776,14.55548611111111,20.81340579710145,68.61805555555556,2.022569444444444,245.76736111111111,Bengaluru,111.88541666666667,Moderate,7,2023
2023-08-01,18.20833333333333,115.47916666666669,19.26060606060606,6.263194444444444,1.3845833333333333,14.97625,20.303030303030305,68.59375,2.1041666666666665,242.97916666666663,Bengaluru,111.21625000000002,Moderate,8,2023
2023-08-02,19.97222222222222,119.20833333333331,18.57549019607843,4.663888888888889,1.3277777777777775,16.850277777777777,19.9156862745098,67.13888888888889,2.323611111111111,242.58333333333331,Bengaluru,113.67749999999998,Moderate,8,2023
2023-08-03,18.416666666666668,108.88541666666669,20.450694444444444,4.592361111111111,1.43625,15.220208333333334,20.260416666666668,66.40625,2.1,243.53125,Bengaluru,106.86437500000001,Moderate,8,2023
2023-08-04,15.947368421052632,80.64473684210526,18.325000000000003,5.849122807017544,1.2976754385964913,15.943472222222224,13.779166666666669,69.5701754385965,1.767982456140351,236.17105263157896,Bengaluru,81.03184210526315,Satisfactory,8,2023
2023-08-05,18.25,80.52083333333333,14.04375,6.000694444444445,1.3632291666666667,9.760454545454545,4.665625,69.63541666666667,1.771875,238.42708333333331,Bengaluru,80.91041666666666,Satisfactory,8,2023
2023-08-06,21.890625,74.11666666666666,13.1125,9.077430555555557,1.3398958333333333,9.9459375,4.8625,69.69791666666667,1.6,241.6875,Bengaluru,74.63433333333333,Satisfactory,8,2023
2023-08-07,17.206521739130434,97.27173913043478,14.176136363636363,8.514393939393939,1.4576136363636365,9.561904761904762,10.268181818181818,66.5340909090909,1.7931818181818182,248.45454545454547,Bengaluru,97.3263043478261,Satisfactory,8,2023
2023-08-08,20.791666666666668,99.60416666666669,16.662499999999998,4.0260869565217385,1.4209375,19.244375,14.421875,67.75,1.6729166666666666,248.5625,Bengaluru,99.61208333333335,Satisfactory,8,2023
2023-08-09,21.947916666666668,123.22916666666669,18.54375,8.015079365079364,1.4284375,14.467118055555554,13.252083333333331,63.583333333333336,1.6604166666666669,255.51041666666663,Bengaluru,116.33125000000001,Moderate,8,2023
2023-08-10,21.3125,113.64583333333331,17.606884057971012,4.426388888888889,1.332534722222222,14.992222222222225,15.33876811594203,64.38194444444444,1.7270833333333335,255.30555555555557,Bengaluru,110.00625,Moderate,8,2023
2023-08-11,25.041666666666668,124.80208333333331,19.028125,5.546180555555555,1.434791666666667,14.739583333333334,15.596875,64.45833333333333,1.3125,223.95833333333331,Bengaluru,117.36937499999999,Moderate,8,2023
2023-08-12,26.05208333333333,112.59722222222224,17.884420289855075,5.065972222222222,1.3724999999999998,14.219270833333333,17.43804347826087,66.92708333333333,1.7218749999999998,243.42708333333331,Bengaluru,109.31416666666668,Moderate,8,2023
2023-08-13,19.39583333333333,108.67708333333331,16.98611111111111,1.565277777777778,1.317604166666667,15.419583333333334,20.169097222222224,64.51041666666667,1.659375,249.26041666666663,Bengaluru,106.72687499999999,Moderate,8,2023
2023-08-14,45.3625,101.60416666666669,18.610416666666666,5.042708333333334,1.43125,14.909375,19.570833333333333,64.4375,1.4239583333333332,234.80208333333331,Bengaluru,102.05875000000002,Moderate,8,2023
2023-08-15,38.114583333333336,95.1875,18.258333333333333,6.006944444444444,1.4155208333333331,18.389791666666667,21.836458333333336,58.85416666666666,1.4864583333333332,229.73958333333331,Bengaluru,95.28375,Satisfactory,8,2023
2023-08-16,45.177083333333336,113.11458333333331,19.82986111111111,4.639930555555556,1.4814930555555554,17.2578125,24.06701388888889,58.22569444444445,1.5618055555555557,235.9340277777778,Bengaluru,109.65562499999999,Moderate,8,2023
2023-08-17,45.31944444444445,113.1076388888889,19.659375,5.623958333333333,1.4477083333333332,15.169583333333334,26.0375,61.75,1.995486111111111,248.4375,Bengaluru,109.65104166666667,Moderate,8,2023
2023-08-18,39.0625,97.38541666666669,19.804166666666667,4.955555555555556,1.4833333333333334,13.862916666666663,25.340625,66.35416666666667,1.853125,243.55555555555557,Bengaluru,97.43770833333335,Satisfactory,8,2023
2023-08-19,29.416666666666668,73.29166666666667,17.842708333333334,4.324652777777778,1.4107291666666668,14.120833333333332,23.3375,71.5625,1.9010416666666667,234.03125,Bengaluru,73.82583333333334,Satisfactory,8,2023
2023-08-20,32.739583333333336,81.90625,18.915625,5.610416666666667,1.388472222222222,14.474479166666669,25.201736111111117,66.13888888888889,1.886111111111111,253.78125,Bengaluru,82.268125,Satisfactory,8,2023
2023-08-21,58.28819444444445,145.76388888888889,23.65381944444444,4.508680555555555,1.6794791666666666,13.817083333333334,30.744791666666668,61.0625,1.6395833333333334,230.40625,Bengaluru,131.20416666666665,Moderate,8,2023
2023-08-22,53.28125,133.08333333333334,26.90416666666667,3.123611111111112,1.718125,16.072916666666668,28.632291666666664,62.32291666666666,1.3114583333333334,232.46875,Bengaluru,122.83500000000001,Moderate,8,2023
2023-08-23,41.92013888888889,104.59375,22.665079365079368,5.828125,1.484236111111111,13.528125,29.66031746031746,58.33680555555555,1.6024305555555556,240.1597222222222,Bengaluru,104.031875,Moderate,8,2023
2023-08-24,45.75347222222222,114.31597222222224,23.36319444444445,3.787847222222222,1.4941319444444443,12.860868055555557,30.813541666666666,58.33680555555555,1.607638888888889,245.5347222222222,Bengaluru,110.44854166666669,Moderate,8,2023
2023-08-25,36.44444444444444,91.19097222222224,20.934375,3.2039855072463768,1.4032291666666667,15.394166666666663,31.6625,56.802083333333336,1.546875,229.09375,Bengaluru,91.36715277777779,Satisfactory,8,2023
2023-08-26,34.427083333333336,86.01041666666667,21.215972222222224,8.838194444444445,1.450416666666667,16.758680555555554,32.668055555555554,61.21875,1.6336805555555556,245.63888888888889,Bengaluru,86.29020833333334,Satisfactory,8,2023
2023-08-27,28.354166666666668,70.86458333333333,20.572916666666668,8.547916666666667,1.372291666666667,14.525833333333331,30.870833333333334,61.75,1.6729166666666666,252.5,Bengaluru,71.44729166666666,Satisfactory,8,2023
2023-08-28,39.73263888888889,99.2638888888889,22.398958333333336,7.294791666666666,1.493611111111111,14.0534375,33.02847222222223,56.64930555555555,1.675,243.55208333333331,Bengaluru,99.27861111111112,Satisfactory,8,2023
2023-08-29,39.34375,98.10416666666669,22.960416666666664,7.641319444444445,1.4482142857142857,13.449583333333337,33.56041666666667,57.19444444444445,1.8427083333333332,262.0104166666667,Bengaluru,98.14208333333335,Satisfactory,8,2023
2023-08-30,38.26041666666666,95.86458333333331,23.6125,6.510416666666667,1.4897916666666668,13.360659722222222,34.24375,56.60416666666666,1.5666666666666669,236.72916666666663,Bengaluru,95.94729166666664,Satisfactory,8,2023
2023-08-31,36.66176470588236,91.8529411764706,24.477941176470587,7.027450980392157,1.469558823529412,15.03720588235294,28.305392156862744,68.36764705882354,1.352450980392157,221.3872549019608,Bengaluru,92.01588235294119,Satisfactory,8,2023
2023-09-01,30.0,75.0,32.525,8.116666666666667,1.7208333333333332,17.473333333333336,28.73333333333333,68.0,1.65,232.75,Bengaluru,86.32083333333333,Satisfactory,9,2023
2023-09-02,68.01388888888889,169.81944444444443,29.15833333333333,5.598611111111111,1.6247222222222222,12.329027777777776,27.429166666666664,73.43055555555556,1.5638888888888889,253.68055555555557,Bengaluru,147.08083333333332,Moderate,9,2023
2023-09-03,46.958333333333336,117.15625,24.04375,5.702430555555555,1.3817361111111113,13.914097222222225,25.93125,67.8125,1.671875,254.60416666666663,Bengaluru,112.323125,Moderate,9,2023
2023-09-04,58.14236111111112,145.45486111111111,22.89236111111111,4.920486111111111,1.4059027777777775,15.403055555555556,24.881597222222226,68.65625,2.2,259.93402777777777,Bengaluru,131.00020833333335,Moderate,9,2023
2023-09-05,794.0,81.31,24.570833333333333,8.751785714285713,1.5347023809523808,11.163630952380952,20.02380952380952,74.89880952380952,1.7797619047619049,250.5,Bengaluru,77.20041666666665,Satisfactory,9,2023
2023-09-06,32.66025641025641,81.26923076923077,22.18125,4.7406250000000005,1.4781597222222222,10.284305555555555,22.62256944444444,78.49652777777779,1.5336805555555555,232.73263888888889,Bengaluru,81.64384615384616,Satisfactory,9,2023
2023-09-07,46.395833333333336,115.92708333333331,22.210763888888888,5.982986111111111,1.4203472222222222,11.485347222222222,22.122222222222224,74.20833333333333,1.5857638888888888,234.4375,Bengaluru,111.51187499999999,Moderate,9,2023
2023-09-08,42.46875,106.34375,20.07465277777777,7.6038194444444445,1.3595833333333334,13.506944444444445,21.87708333333333,71.86458333333333,1.7899305555555556,224.49305555555557,Bengaluru,105.186875,Moderate,9,2023
2023-09-09,44.125,110.40625,20.809375,3.092013888888889,1.3881249999999998,14.619895833333333,22.89583333333333,67.48958333333333,1.9447916666666665,241.61458333333331,Bengaluru,107.868125,Moderate,9,2023
2023-09-10,34.5,86.20833333333333,20.710416666666667,3.815625,1.3503125,14.693125,23.525,68.375,1.7864583333333333,240.57291666666663,Bengaluru,86.48416666666665,Satisfactory,9,2023
2023-09-11,29.80208333333333,74.48958333333333,21.06458333333333,4.502777777777777,1.325625,13.699375000000002,22.34583333333333,72.39583333333333,1.6958333333333335,239.22916666666663,Bengaluru,74.99979166666667,Satisfactory,9,2023
2023-09-12,39.96527777777778,99.80555555555556,22.882291666666664,5.186111111111111,1.3865277777777776,13.010104166666666,22.09756944444445,68.07638888888889,1.8770833333333328,251.23958333333331,Bengaluru,99.80944444444444,Satisfactory,9,2023
2023-09-13,31.05208333333333,77.60416666666667,22.147916666666664,5.144791666666666,1.3838541666666666,14.0328125,21.525,70.60416666666667,1.6708333333333334,237.625,Bengaluru,78.05208333333334,Satisfactory,9,2023
2023-09-14,39.51041666666666,98.625,20.84583333333333,4.872222222222223,1.3084375,13.151875,20.726041666666667,72.8125,1.7614583333333331,230.65625,Bengaluru,98.6525,Satisfactory,9,2023
2023-09-15,28.8125,72.11458333333333,20.134722222222223,4.758680555555555,1.4114583333333333,13.859027777777778,20.388194444444444,73.97569444444444,1.782986111111111,230.40625,Bengaluru,72.67229166666667,Satisfactory,9,2023
2023-09-16,40.26041666666666,100.6111111111111,20.48576388888889,5.795486111111111,1.3621875,12.680729166666666,19.940277777777776,71.58680555555556,1.6645833333333335,230.40625,Bengaluru,101.40333333333332,Moderate,9,2023
2023-09-17,23.93402777777777,59.75,19.5,4.588541666666667,1.3764583333333331,14.355416666666668,19.65520833333333,73.36458333333333,1.4989583333333334,229.32291666666663,Bengaluru,69.44645833333333,Satisfactory,9,2023
2023-09-18,17.083333333333332,42.46875,20.335416666666667,3.1815972222222224,1.27125,12.816041666666663,18.972916666666663,77.04166666666667,1.3875,237.70833333333331,Bengaluru,64.29125,Satisfactory,9,2023
2023-09-19,37.53125,93.8125,21.672916666666666,3.371527777777778,1.393333333333333,13.116979166666669,19.648958333333333,68.51041666666667,1.5614583333333334,242.38541666666663,Bengaluru,93.93625,Satisfactory,9,2023
2023-09-20,45.177083333333336,112.875,23.221875,6.938888888888889,1.424236111111111,12.529791666666666,21.023958333333333,70.84375,1.46875,240.44791666666663,Bengaluru,109.4975,Moderate,9,2023
2023-09-21,45.927083333333336,114.92708333333331,23.29479166666667,7.048263888888889,1.4536458333333335,13.148541666666668,19.68125,71.61458333333333,1.2510416666666666,228.42708333333331,Bengaluru,110.85187499999999,Moderate,9,2023
2023-09-22,30.08333333333333,74.97916666666667,22.320833333333336,7.7444444444444445,1.33875,11.206458333333332,17.30625,79.47916666666667,1.1625,247.6875,Bengaluru,75.47958333333334,Satisfactory,9,2023
2023-09-26,27.88636363636364,69.9090909090909,18.85,1.1409090909090909,1.2925,18.514772727272728,20.275,62.90909090909091,1.4863636363636366,220.45454545454547,Bengaluru,70.51090909090908,Satisfactory,9,2023
2023-09-27,44.84375,112.171875,22.9203125,8.656770833333333,1.4294791666666666,12.303125,21.66875,68.265625,1.553125,236.078125,Bengaluru,109.0334375,Moderate,9,2023
2023-09-28,31.03125,77.66666666666667,21.792045454545452,4.225347222222222,1.3183680555555557,11.578125,19.46439393939394,76.6875,1.5625,223.01041666666663,Bengaluru,78.11333333333334,Satisfactory,9,2023
2023-09-29,18.30208333333333,46.01041666666666,17.490624999999998,4.302430555555556,1.299791666666667,16.055625,17.082291666666666,72.59375,1.828125,222.39583333333331,Bengaluru,65.68979166666668,Satisfactory,9,2023
2023-09-30,26.041666666666668,65.20833333333333,18.64027777777778,6.695486111111111,1.3503125,13.658125,16.413541666666667,74.16319444444444,1.829861111111111,217.64236111111111,Bengaluru,68.1653125,Satisfactory,9,2023
2023-10-01,21.20833333333333,52.82291666666666,17.983333333333334,6.140972222222222,1.3223958333333334,15.52375,16.598958333333332,71.46875,1.8739583333333332,221.95833333333331,Bengaluru,66.79739583333334,Satisfactory,10,2023
2023-10-02,40.03125,100.22916666666669,20.80625,3.973611111111112,1.3784375000000002,19.1915625,17.676041666666666,63.958333333333336,1.6708333333333334,236.51041666666663,Bengaluru,101.15125000000002,Moderate,10,2023
2023-10-03,56.458333333333336,141.4375,25.555208333333336,4.282986111111112,1.53125,18.47864583333333,18.038541666666667,63.47916666666666,1.428125,244.82291666666663,Bengaluru,128.34875,Moderate,10,2023
2023-10-04,56.01041666666666,139.98958333333334,25.240625,6.591319444444444,1.5428125,17.932604166666668,19.316666666666663,64.0625,1.2739583333333333,220.70833333333331,Bengaluru,127.39312500000001,Moderate,10,2023
2023-10-05,48.114583333333336,120.5,25.215625,5.8069444444444445,1.5114583333333331,21.863020833333334,18.355208333333334,65.71875,1.0895833333333331,209.625,Bengaluru,114.53,Moderate,10,2023
2023-10-06,50.44791666666666,126.04166666666669,24.972916666666663,4.7625,1.4647916666666667,21.835520833333334,17.494791666666668,67.83333333333333,1.046875,192.55208333333331,Bengaluru,118.18750000000001,Moderate,10,2023
2023-10-07,47.875,119.71875,23.119791666666668,5.642708333333334,1.4440625,30.3409375,17.444791666666667,65.77083333333333,0.9614583333333332,179.35416666666666,Bengaluru,114.014375,Moderate,10,2023
2023-10-08,30.45833333333333,76.20833333333333,20.085416666666667,6.439236111111111,1.3147916666666666,39.9346875,18.726041666666667,65.65625,0.7197916666666666,150.45833333333334,Bengaluru,76.68416666666667,Satisfactory,10,2023
2023-10-09,30.78125,77.13541666666667,25.523958333333336,6.213888888888889,1.4742708333333334,22.1271875,19.915625,76.6875,0.9770833333333332,200.44791666666663,Bengaluru,77.59270833333333,Satisfactory,10,2023
2023-10-10,34.510416666666664,86.40625,28.37536231884058,1.414393939393939,1.3953125,26.30875,21.9713768115942,75.17708333333333,0.8666666666666667,172.33333333333334,Bengaluru,86.678125,Satisfactory,10,2023
2023-10-11,41.364583333333336,103.65625,26.629166666666663,6.346180555555556,1.551979166666667,28.237916666666667,16.117708333333333,77.19791666666667,0.8302083333333333,176.40625,Bengaluru,103.413125,Moderate,10,2023
2023-10-12,49.40625,123.4375,23.640625,1.6454166666666663,1.3881249999999998,23.53375,15.404166666666669,68.47916666666667,0.7489583333333334,101.11458333333331,Bengaluru,116.46875,Moderate,10,2023
2023-10-13,51.875,129.6875,22.98645833333333,5.649305555555556,1.278125,20.7034375,16.085416666666667,55.802083333333336,0.8135416666666666,99.16666666666669,Bengaluru,120.59375,Moderate,10,2023
2023-10-14,53.1875,132.90625,23.296875,2.63125,1.3217708333333331,27.3540625,16.013541666666665,62.47916666666666,0.7374999999999999,96.6875,Bengaluru,122.718125,Moderate,10,2023
2023-10-15,30.64583333333333,76.8125,22.617708333333336,7.168055555555555,1.3080555555555555,27.765104166666664,15.676041666666668,71.51041666666667,0.8270833333333334,151.75,Bengaluru,77.27625,Satisfactory,10,2023
2023-10-16,30.569444444444443,76.39930555555556,19.116666666666667,6.832291666666666,1.303784722222222,27.697604166666665,14.989583333333334,68.89583333333333,1.009375,91.17708333333331,Bengaluru,76.87131944444445,Satisfactory,10,2023
2023-10-17,31.260416666666668,78.14583333333333,19.726041666666667,6.027430555555555,1.2734375,34.27010416666666,15.039583333333333,64.91666666666667,0.9625,97.60416666666669,Bengaluru,78.58291666666666,Satisfactory,10,2023
2023-10-18,44.43055555555555,111.02083333333331,21.432291666666668,7.519791666666666,1.2653125,35.655520833333334,15.091666666666669,58.8125,1.0145833333333334,90.83333333333331,Bengaluru,108.27374999999999,Moderate,10,2023
2023-10-19,58.8125,147.17708333333334,23.003125,8.672569444444443,1.3313541666666666,27.83145833333333,15.301041666666668,60.125,0.8958333333333334,85.59375,Bengaluru,132.136875,Moderate,10,2023
2023-10-20,47.677083333333336,119.08333333333331,21.375,8.825000000000001,1.3103125,27.703333333333333,14.798958333333331,62.16666666666666,0.9885416666666668,98.79166666666669,Bengaluru,113.59499999999998,Moderate,10,2023
2023-10-21,40.60416666666666,101.40625,21.06458333333333,7.838541666666667,1.35625,19.4896875,14.73125,64.09375,1.0291666666666666,92.60416666666669,Bengaluru,101.928125,Moderate,10,2023
2023-10-22,38.645833333333336,96.69791666666669,22.32604166666667,6.708680555555556,1.3569791666666668,42.139270833333335,14.382291666666667,57.91666666666666,0.8250000000000001,118.23958333333331,Bengaluru,96.76395833333335,Satisfactory,10,2023
2023-10-23,64.42708333333333,160.9375,28.729166666666668,7.982638888888889,1.5292708333333334,25.063125,14.054166666666667,53.57291666666666,0.84375,134.8125,Bengaluru,141.21875,Moderate,10,2023
2023-10-24,53.44791666666666,133.73958333333334,29.95625,6.200347222222223,1.475833333333333,27.57166666666667,14.03125,44.65625,0.63125,140.64583333333334,Bengaluru,123.26812500000001,Moderate,10,2023
2023-10-25,66.125,165.22916666666666,31.582608695652173,7.631521739130435,1.3934523809523809,25.077246376811598,17.916304347826088,46.85416666666666,0.6083333333333333,111.95833333333331,Bengaluru,144.05124999999998,Moderate,10,2023
2023-10-26,58.763888888888886,146.78472222222223,31.7375,6.07361111111111,0.6823076923076923,23.6775,19.109375,55.708333333333336,0.6020833333333333,100.70833333333331,Bengaluru,131.87791666666666,Moderate,10,2023
2023-10-27,42.489583333333336,106.08333333333331,26.23125,5.331944444444445,0.3616666666666666,33.548229166666665,19.288541666666667,60.583333333333336,0.934375,88.77083333333333,Bengaluru,105.01499999999999,Moderate,10,2023
2023-10-28,27.34375,68.4375,20.98958333333333,5.921527777777778,0.267125,24.05020833333333,17.098958333333332,66.84375,1.0510416666666669,90.59375,Bengaluru,69.06875,Satisfactory,10,2023
2023-10-29,21.072916666666668,52.645833333333336,20.059375,3.68125,0.2139930555555555,31.516562500000003,16.696875,70.09375,1.3541666666666667,87.55208333333333,Bengaluru,53.59291666666667,Satisfactory,10,2023
2023-10-30,20.85763888888889,52.19791666666666,20.059375,6.210763888888889,0.3980555555555555,32.518750000000004,14.603125,75.67708333333333,1.2385416666666669,94.91666666666669,Bengaluru,53.15395833333332,Satisfactory,10,2023
2023-10-31,42.68055555555555,106.8263888888889,23.810069444444448,8.793402777777777,0.4189930555555555,35.60878472222222,15.730208333333332,72.0,1.1354166666666667,90.47222222222224,Bengaluru,105.50541666666668,Moderate,10,2023
2023-11-01,30.40625,76.125,21.15833333333333,7.173611111111111,0.3354166666666667,42.389375,15.132291666666667,68.36458333333333,1.1833333333333331,87.5,Bengaluru,76.60249999999999,Satisfactory,11,2023
2023-11-02,28.479166666666668,71.375,21.73229166666667,7.321180555555556,0.4015625,25.03635416666667,15.553125,71.40625,1.1291666666666669,90.71875,Bengaluru,71.94749999999999,Satisfactory,11,2023
2023-11-03,12.875,39.145833333333336,19.60833333333333,5.341666666666666,0.2603787878787879,20.49427083333333,16.96785714285714,73.29166666666667,1.2520833333333334,91.5,Bengaluru,39.145833333333336,Good,11,2023
2023-11-04,13.208333333333334,48.29166666666666,20.914583333333333,5.701388888888889,0.2927777777777777,16.306875,17.339583333333334,80.6875,1.0270833333333331,98.125,Bengaluru,48.29166666666666,Good,11,2023
2023-11-05,15.319444444444445,37.589743589743584,19.445833333333333,5.195833333333334,0.2347222222222222,29.62,16.716666666666665,70.6875,1.30625,97.72916666666669,Bengaluru,37.589743589743584,Good,11,2023
2023-11-06,22.58680555555556,56.44444444444445,23.36111111111111,6.414492753623188,0.3303125,29.62,14.39375,75.17361111111111,1.0697916666666667,138.25,Bengaluru,57.31555555555556,Satisfactory,11,2023
2023-11-07,53.93402777777777,36.47222222222222,28.375,5.202536231884058,0.5100347222222222,21.05,13.509375,82.22222222222221,0.8875000000000001,144.52083333333334,Bengaluru,90.09224537037036,Satisfactory,11,2023
2023-11-08,18.760416666666668,46.63541666666666,23.79375,4.985869565217391,0.3129347826086956,29.62,13.007291666666667,75.57291666666667,1.0010416666666666,103.88541666666669,Bengaluru,46.63541666666666,Good,11,2023
2023-11-09,26.354166666666668,65.91666666666667,23.5375,5.662152777777778,0.3360869565217391,29.62,12.338541666666666,76.03125,1.0177083333333334,90.51041666666669,Bengaluru,66.59833333333334,Satisfactory,11,2023
2023-11-10,32.29513888888889,80.83333333333333,22.456521739130437,5.892013888888889,0.2454166666666666,23.205714285714286,13.36159420289855,72.51041666666667,1.196875,88.13541666666667,Bengaluru,81.21666666666667,Satisfactory,11,2023
2023-11-11,40.84375,102.16666666666669,23.98645833333333,7.389930555555555,0.2636458333333333,31.00270833333333,12.810416666666669,61.5,1.05,101.04166666666669,Bengaluru,102.43,Moderate,11,2023
2023-11-12,65.88888888888889,139.80902777777777,26.84166666666667,8.056944444444445,0.3284027777777777,36.7259375,12.460416666666667,66.54166666666667,1.0145833333333334,109.22916666666669,Bengaluru,127.27395833333333,Moderate,11,2023
2023-11-13,121.73958333333331,179.67708333333334,26.047916666666666,10.145486111111111,0.425625,37.969479166666666,11.229166666666666,62.51041666666666,0.8510416666666667,136.79166666666666,Bengaluru,302.3247596153846,Very Poor,11,2023
2023-11-14,107.27083333333331,156.64583333333334,24.290625,4.789236111111111,0.5186458333333334,35.774375,10.298958333333331,71.71875,0.8624999999999999,113.32291666666669,Bengaluru,257.9937499999999,Poor,11,2023
2023-11-15,109.30208333333331,156.25,25.335416666666664,8.459375,0.67125,34.25833333333333,11.103125,66.82291666666667,0.890625,111.04166666666669,Bengaluru,264.6968749999999,Poor,11,2023
2023-11-16,100.27083333333331,143.25,25.746875,7.219791666666667,0.3533333333333333,23.21291666666667,11.744791666666666,62.53125,0.734375,108.34375,Bengaluru,234.89374999999993,Poor,11,2023
2023-11-17,87.26041666666667,124.66666666666669,22.6,3.254513888888889,0.3586458333333333,33.05947916666667,11.130208333333334,67.29166666666667,1.10625,92.19791666666669,Bengaluru,190.95937500000002,Moderate,11,2023
2023-11-18,61.21875,87.39583333333333,20.92395833333333,6.328125,0.30875,31.18520833333333,10.813541666666666,67.34375,1.2447916666666667,90.47916666666669,Bengaluru,105.021875,Moderate,11,2023
2023-11-19,43.01041666666666,61.53125,19.34270833333333,5.517708333333334,0.2343402777777777,30.98625,10.234375,62.75,1.3145833333333334,88.42708333333333,Bengaluru,72.2503472222222,Satisfactory,11,2023
2023-11-20,71.30208333333333,101.9375,24.409375,4.9875,0.3432291666666666,23.4303125,10.911458333333334,67.13541666666667,1.1072916666666666,109.29166666666669,Bengaluru,138.296875,Moderate,11,2023
2023-11-21,76.30555555555556,109.06597222222224,25.990625,5.434375,0.4120833333333333,18.49770833333333,11.073958333333332,73.94791666666667,1.3333333333333333,115.54166666666669,Bengaluru,154.80833333333334,Moderate,11,2023
2023-11-22,45.677083333333336,65.25,24.75434782608696,5.825,0.3821180555555555,14.3928125,12.141304347826088,78.34375,0.9552083333333332,113.25,Bengaluru,76.60590277777779,Satisfactory,11,2023
2023-11-23,31.069444444444443,44.47222222222222,19.419791666666665,6.785763888888888,0.1528030303030303,18.5675,11.272916666666667,75.85416666666667,1.1520833333333331,96.45833333333331,Bengaluru,52.74675925925926,Satisfactory,11,2023
2023-11-24,34.40625,49.15625,18.14375,6.546180555555555,0.1713541666666666,21.408125,9.404166666666669,74.97916666666667,1.3,96.07291666666669,Bengaluru,58.196875,Satisfactory,11,2023
2023-11-25,35.03125,50.114583333333336,19.695833333333333,6.750347222222222,0.2553819444444444,16.808333333333334,8.936458333333333,79.47916666666667,1.2583333333333333,88.64583333333333,Bengaluru,59.217708333333334,Satisfactory,11,2023
2023-11-26,46.21875,66.11458333333333,18.654166666666665,7.304166666666667,0.234375,26.65520833333333,8.745833333333334,72.38541666666667,1.503125,88.54166666666667,Bengaluru,77.490625,Satisfactory,11,2023
2023-11-27,37.375,53.35416666666666,18.354166666666668,6.153472222222223,0.26125,22.815625,8.834375,71.86458333333333,1.4479166666666667,89.85416666666667,Bengaluru,63.045833333333334,Satisfactory,11,2023
2023-11-28,44.802083333333336,63.94791666666666,19.417708333333334,7.8,0.2544791666666666,22.3765625,9.013541666666669,73.07291666666667,1.240625,92.85416666666669,Bengaluru,75.17673611111111,Satisfactory,11,2023
2023-11-29,43.51041666666666,62.177083333333336,20.151041666666668,6.851388888888889,0.2592708333333333,20.222708333333333,9.11875,73.80208333333333,1.2927083333333331,94.72916666666669,Bengaluru,73.06701388888888,Satisfactory,11,2023
2023-11-30,34.6875,49.645833333333336,18.91111111111111,6.891666666666667,0.2160763888888889,20.960868055555554,8.77951388888889,74.56944444444444,1.3440972222222225,91.72569444444444,Bengaluru,58.65625,Satisfactory,11,2023
2023-12-01,61.29166666666666,87.48958333333333,23.402083333333334,6.227777777777778,0.3679861111111111,16.770833333333332,9.086458333333333,74.41666666666667,1.0302083333333334,108.35416666666669,Bengaluru,105.26249999999997,Moderate,12,2023
2023-12-02,78.55208333333333,112.25,24.29583333333333,5.530555555555555,0.4113194444444444,18.63020833333333,9.9375,73.45833333333333,1.2260416666666667,115.08333333333331,Bengaluru,162.22187499999998,Moderate,12,2023
2023-12-03,33.677083333333336,48.10416666666666,23.20104166666667,4.603472222222222,0.3114236111111111,16.521354166666665,9.439583333333331,81.0625,1.3208333333333333,155.48958333333334,Bengaluru,57.005902777777784,Satisfactory,12,2023
2023-12-04,95.91319444444444,137.01736111111111,31.746875,6.665972222222223,0.6687500000000001,14.716145833333334,9.885416666666666,76.09375,1.7552083333333333,271.65625,Bengaluru,220.51354166666667,Poor,12,2023
2023-12-05,138.73958333333334,198.23958333333331,35.06458333333333,8.125347222222222,1.0117708333333333,13.436145833333333,11.142708333333331,71.55208333333333,1.3729166666666668,231.59375,Bengaluru,315.27091346153844,Very Poor,12,2023
2023-12-06,129.53125,235.05208333333331,40.25416666666667,4.153819444444444,1.3153819444444446,16.884895833333335,11.217708333333334,66.33333333333333,0.53125,123.51041666666669,Bengaluru,308.25841346153845,Very Poor,12,2023
2023-12-07,42.583333333333336,106.52083333333331,22.35625,5.248611111111111,0.4623550724637681,23.824583333333333,11.239583333333334,70.73958333333333,0.7645833333333334,120.97916666666669,Bengaluru,105.30375,Moderate,12,2023
2023-12-08,34.125,85.375,18.319791666666667,6.884375,0.2897569444444444,26.023750000000003,10.466666666666669,73.48958333333333,1.0708333333333333,93.3125,Bengaluru,85.66749999999999,Satisfactory,12,2023
2023-12-09,29.791666666666668,74.45833333333333,18.0625,7.913888888888889,0.3118749999999999,24.19364583333333,9.721875,74.92708333333333,1.19375,89.41666666666667,Bengaluru,74.96916666666667,Satisfactory,12,2023
2023-12-10,28.65625,71.73958333333333,18.172619047619047,4.627272727272727,0.2521739130434782,26.66479166666667,10.892857142857142,72.42708333333333,1.271875,89.51041666666667,Bengaluru,72.30479166666666,Satisfactory,12,2023
2023-12-11,34.36805555555556,85.90277777777777,18.89583333333333,7.302083333333333,0.2875,30.2565625,10.592708333333333,67.98958333333333,1.1927083333333333,94.80208333333331,Bengaluru,86.1847222222222,Satisfactory,12,2023
